link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
671,,2739,128,126,1,"LINESTRING (116.398994 39.911202, 116.398989 39.911474)",1,30.25,residential,6,,,,auto,
672,,2739,126,128,1,"LINESTRING (116.398989 39.911474, 116.398994 39.911202)",1,30.25,residential,6,,,,auto,
673,大宴乐胡同,2742,135,133,1,"LINESTRING (116.384608 39.90786, 116.384652 39.906967)",1,99.37,residential,6,,,,auto,
674,大宴乐胡同,2742,133,135,1,"LINESTRING (116.384652 39.906967, 116.384608 39.90786)",1,99.37,residential,6,,,,auto,
675,大宴乐胡同,2743,135,187,1,"LINESTRING (116.384608 39.90786, 116.384579 39.908433)",1,63.76,residential,6,,,,auto,
676,大宴乐胡同,2743,187,135,1,"LINESTRING (116.384579 39.908433, 116.384608 39.90786)",1,63.76,residential,6,,,,auto,
677,大宴乐胡同,2762,134,145,1,"LINESTRING (116.385491 39.906984, 116.385618 39.906987)",1,10.84,residential,6,,,,auto,
678,大宴乐胡同,2762,145,134,1,"LINESTRING (116.385618 39.906987, 116.385491 39.906984)",1,10.84,residential,6,,,,auto,
679,大宴乐胡同,2763,134,133,1,"LINESTRING (116.385491 39.906984, 116.384652 39.906967)",1,71.59,residential,6,,,,auto,
680,大宴乐胡同,2763,133,134,1,"LINESTRING (116.384652 39.906967, 116.385491 39.906984)",1,71.59,residential,6,,,,auto,
681,南长街,2765,140,260,1,"LINESTRING (116.385577 39.908098, 116.385582 39.907977)",1,13.46,tertiary,5,,,,auto,
682,南长街,2765,260,140,1,"LINESTRING (116.385582 39.907977, 116.385577 39.908098)",1,13.46,tertiary,5,,,,auto,
683,南长街,2766,140,139,1,"LINESTRING (116.385577 39.908098, 116.385485 39.909256)",1,129.00,tertiary,5,,,,auto,
684,南长街,2766,139,140,1,"LINESTRING (116.385485 39.909256, 116.385577 39.908098)",1,129.00,tertiary,5,,,,auto,
685,南河沿大街,2838,54,52,1,"LINESTRING (116.400572 39.910592, 116.400572 39.910653)",1,6.78,secondary,4,,,,auto,
686,南河沿大街,2838,52,54,1,"LINESTRING (116.400572 39.910653, 116.400572 39.910592)",1,6.78,secondary,4,,,,auto,
687,南河沿大街,2839,54,165,1,"LINESTRING (116.400572 39.910592, 116.400567 39.910184)",1,45.37,secondary,4,,,,auto,
688,南河沿大街,2839,165,54,1,"LINESTRING (116.400567 39.910184, 116.400572 39.910592)",1,45.37,secondary,4,,,,auto,
689,,2940,158,93,1,"LINESTRING (116.402627 39.90902, 116.402664 39.907916)",1,122.80,residential,6,,,,auto,
690,,2940,93,158,1,"LINESTRING (116.402664 39.907916, 116.402627 39.90902)",1,122.80,residential,6,,,,auto,
691,,2941,158,156,1,"LINESTRING (116.402627 39.90902, 116.402621 39.909194)",1,19.35,residential,6,,,,auto,
692,,2941,156,158,1,"LINESTRING (116.402621 39.909194, 116.402627 39.90902)",1,19.35,residential,6,,,,auto,
693,南池子大街,3665,185,183,1,"LINESTRING (116.397071 39.906928, 116.397066 39.907018)",1,10.02,tertiary,5,,1,,auto,
694,南池子大街,3665,183,185,1,"LINESTRING (116.397066 39.907018, 116.397071 39.906928)",1,10.02,tertiary,5,,1,,auto,
695,南池子大街,3666,185,261,1,"LINESTRING (116.397071 39.906928, 116.397074 39.906895)",1,3.68,tertiary,5,,,,auto,
696,南池子大街,3666,261,185,1,"LINESTRING (116.397074 39.906895, 116.397071 39.906928)",1,3.68,tertiary,5,,,,auto,
697,南池子大街,3667,261,185,1,"LINESTRING (116.397074 39.906895, 116.397071 39.906928)",1,3.68,tertiary,5,,,,auto,
698,南池子大街,3667,185,261,1,"LINESTRING (116.397071 39.906928, 116.397074 39.906895)",1,3.68,tertiary,5,,,,auto,
699,南池子大街,3668,261,218,1,"LINESTRING (116.397074 39.906895, 116.397081 39.906803)",1,10.25,tertiary,5,,,,auto,
700,南池子大街,3668,218,261,1,"LINESTRING (116.397081 39.906803, 116.397074 39.906895)",1,10.25,tertiary,5,,,,auto,
701,南池子大街,3688,219,217,1,"LINESTRING (116.397086 39.906728, 116.397084 39.906772)",1,4.90,tertiary,5,,,,auto,
702,南池子大街,3688,217,219,1,"LINESTRING (116.397084 39.906772, 116.397086 39.906728)",1,4.90,tertiary,5,,,,auto,
703,南池子大街,3689,219,60,1,"LINESTRING (116.397086 39.906728, 116.397096 39.906522)",1,22.92,tertiary,5,,,,auto,
704,南池子大街,3689,60,219,1,"LINESTRING (116.397096 39.906522, 116.397086 39.906728)",1,22.92,tertiary,5,,,,auto,
705,东长安街,4073,262,263,1,"LINESTRING (116.397139 39.906315, 116.397406 39.906342)",1,22.97,trunk,2,,,,auto,
706,新大路,4501,109,108,1,"LINESTRING (116.393763 39.901562, 116.394625 39.901579)",1,73.56,residential,6,,,,auto,
707,新大路,4501,108,109,1,"LINESTRING (116.394625 39.901579, 116.393763 39.901562)",1,73.56,residential,6,,,,auto,
708,新大路,4502,109,107,1,"LINESTRING (116.393763 39.901562, 116.393578 39.901558)",1,15.79,residential,6,,,,auto,
709,新大路,4502,107,109,1,"LINESTRING (116.393578 39.901558, 116.393763 39.901562)",1,15.79,residential,6,,,,auto,
710,人大会堂西路,4587,8,264,1,"LINESTRING (116.385463 39.901901, 116.385436 39.901875)",1,3.70,tertiary,5,,,,auto,
711,人大会堂西路,4587,264,8,1,"LINESTRING (116.385436 39.901875, 116.385463 39.901901)",1,3.70,tertiary,5,,,,auto,
712,人大会堂西路,4588,8,5,1,"LINESTRING (116.385463 39.901901, 116.385592 39.901994)",1,15.10,tertiary,5,,,,auto,
713,人大会堂西路,4588,5,8,1,"LINESTRING (116.385592 39.901994, 116.385463 39.901901)",1,15.10,tertiary,5,,,,auto,
714,人大会堂西路,4589,265,221,1,"LINESTRING (116.385751 39.901946, 116.385821 39.901921)",1,6.59,tertiary,5,,,,auto,
715,人大会堂西路,4589,221,265,1,"LINESTRING (116.385821 39.901921, 116.385751 39.901946)",1,6.59,tertiary,5,,,,auto,
716,人大会堂西路,4590,265,6,1,"LINESTRING (116.385751 39.901946, 116.385673 39.901972)",1,7.25,tertiary,5,,,,auto,
717,人大会堂西路,4590,6,265,1,"LINESTRING (116.385673 39.901972, 116.385751 39.901946)",1,7.25,tertiary,5,,,,auto,
718,人大会堂西路,4591,14,12,1,"LINESTRING (116.386542 39.901558, 116.386719 39.901488)",1,16.99,tertiary,5,,,,auto,
719,人大会堂西路,4591,12,14,1,"LINESTRING (116.386719 39.901488, 116.386542 39.901558)",1,16.99,tertiary,5,,,,auto,
720,人大会堂西路,4592,14,10,1,"LINESTRING (116.386542 39.901558, 116.386523 39.901568)",1,1.97,tertiary,5,,,,auto,
721,人大会堂西路,4592,10,14,1,"LINESTRING (116.386523 39.901568, 116.386542 39.901558)",1,1.97,tertiary,5,,,,auto,
722,人大会堂西路,4593,13,191,1,"LINESTRING (116.386888 39.901453, 116.38711 39.901435)",1,19.04,tertiary,5,,,,auto,
723,人大会堂西路,4593,191,13,1,"LINESTRING (116.38711 39.901435, 116.386888 39.901453)",1,19.04,tertiary,5,,,,auto,
724,人大会堂西路,4594,13,12,1,"LINESTRING (116.386888 39.901453, 116.386719 39.901488)",1,14.93,tertiary,5,,,,auto,
725,人大会堂西路,4594,12,13,1,"LINESTRING (116.386719 39.901488, 116.386888 39.901453)",1,14.93,tertiary,5,,,,auto,
726,南河沿大街,4733,98,91,1,"LINESTRING (116.400449 39.907491, 116.400504 39.908211)",1,80.20,secondary,4,,,,auto,
727,南河沿大街,4733,91,98,1,"LINESTRING (116.400504 39.908211, 116.400449 39.907491)",1,80.20,secondary,4,,,,auto,
728,南河沿大街,4734,98,26,1,"LINESTRING (116.400449 39.907491, 116.40043 39.907258)",1,25.96,secondary,4,,,,auto,
729,南河沿大街,4734,26,98,1,"LINESTRING (116.40043 39.907258, 116.400449 39.907491)",1,25.96,secondary,4,,,,auto,
730,南池子大街,4744,155,154,1,"LINESTRING (116.397048 39.907395, 116.397039 39.907574)",1,19.92,tertiary,5,,1,,auto,
731,南池子大街,4744,154,155,1,"LINESTRING (116.397039 39.907574, 116.397048 39.907395)",1,19.92,tertiary,5,,1,,auto,
732,南池子大街,4745,155,186,1,"LINESTRING (116.397048 39.907395, 116.397051 39.907336)",1,6.57,tertiary,5,,1,,auto,
733,南池子大街,4745,186,155,1,"LINESTRING (116.397051 39.907336, 116.397048 39.907395)",1,6.57,tertiary,5,,1,,auto,
734,南池子大街,4764,152,125,1,"LINESTRING (116.397023 39.907899, 116.397014 39.90807)",1,19.03,tertiary,5,,1,,auto,
735,南池子大街,4764,125,152,1,"LINESTRING (116.397014 39.90807, 116.397023 39.907899)",1,19.03,tertiary,5,,1,,auto,
736,南池子大街,4765,152,154,1,"LINESTRING (116.397023 39.907899, 116.397039 39.907574)",1,36.16,tertiary,5,,1,,auto,
737,南池子大街,4765,154,152,1,"LINESTRING (116.397039 39.907574, 116.397023 39.907899)",1,36.16,tertiary,5,,1,,auto,
738,,4815,266,4,1,"LINESTRING (116.393097 39.905897, 116.39308 39.906126)",1,25.50,secondary,4,,,,auto,
739,广场西侧路,4818,267,252,1,"LINESTRING (116.389456 39.90582, 116.389561 39.903611)",1,245.79,secondary,4,,,,auto,
740,,4826,60,227,1,"LINESTRING (116.397096 39.906522, 116.397014 39.906425)",1,12.86,tertiary,5,,,,auto,
741,,4826,227,60,1,"LINESTRING (116.397014 39.906425, 116.397096 39.906522)",1,12.86,tertiary,5,,,,auto,
742,东长安街,4827,60,268,1,"LINESTRING (116.397096 39.906522, 116.396605 39.906504)",1,41.93,trunk,2,,5,,auto,
743,南池子大街,4828,60,219,1,"LINESTRING (116.397096 39.906522, 116.397086 39.906728)",1,22.92,tertiary,5,,,,auto,
744,南池子大街,4828,219,60,1,"LINESTRING (116.397086 39.906728, 116.397096 39.906522)",1,22.92,tertiary,5,,,,auto,
745,人大会堂西路,4967,224,269,1,"LINESTRING (116.385483 39.904299, 116.38553 39.903301)",1,111.04,tertiary,5,,,,auto,
746,人大会堂西路,4967,269,224,1,"LINESTRING (116.38553 39.903301, 116.385483 39.904299)",1,111.04,tertiary,5,,,,auto,
747,人大会堂西路,4968,224,223,1,"LINESTRING (116.385483 39.904299, 116.38544 39.905208)",1,101.14,tertiary,5,,,,auto,
748,人大会堂西路,4968,223,224,1,"LINESTRING (116.38544 39.905208, 116.385483 39.904299)",1,101.14,tertiary,5,,,,auto,
