name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,436,9466547092,,112.9474510,28.1744220,,,,,
,437,690110738,,112.9474430,28.1748150,,,,,
,438,9509908857,,112.9474480,28.1749360,,,,,
,439,690110740,,112.9474550,28.1751180,,,,,
,440,9466547089,,112.9475230,28.1759510,,,,,
,441,690110742,,112.9477890,28.1785720,,,,,
,442,690110744,,112.9478030,28.1788640,,,,,
,443,11117432842,,112.9478060,28.1792560,,,,,
,444,690110746,,112.9477700,28.1808950,,,,,
,445,690110748,,112.9477760,28.1811230,,,,,
,446,690110750,,112.9477920,28.1813180,,,,,
,447,9509908839,,112.9478590,28.1820510,,,,,
,448,690110754,,112.9485260,28.1861140,,,,,
,449,690110757,,112.9486560,28.1867150,,,,,
,450,9502823592,,112.9486720,28.1867710,,,,,
,451,690110759,,112.9495530,28.1896250,,,,,
,452,690110761,,112.9497440,28.1903050,,,,,
,453,9502823610,,112.9498520,28.1908160,,,,,
,454,690110775,,112.9499670,28.1917190,,,,,
,455,9502823612,,112.9501110,28.1927280,,,,,
,456,690110778,,112.9504160,28.1948670,,,,,
,457,9503036012,,112.9504300,28.1949620,,,,,
,458,690110782,,112.9507190,28.1965000,,,,,
,459,9503036138,,112.9508890,28.1972530,,,,,
,460,690110784,,112.9510580,28.1980440,,,,,
,461,690110785,,112.9511180,28.1983170,,,,,
,462,9503036139,,112.9511590,28.1986290,,,,,
,463,690110840,,112.9510580,28.1988760,,,,,
,464,690110842,,112.9510260,28.1985660,,,,,
,465,9503036140,,112.9509830,28.1982900,,,,,
,466,690110845,,112.9509450,28.1980910,,,,,
,467,9503036147,,112.9508730,28.1980160,,,,,
,468,9503036165,,112.9508650,28.1977390,,,,,
,469,690110849,,112.9505190,28.1961480,,,,,
,470,11880731142,,112.9504820,28.1959430,,,,,
,471,690110851,,112.9502740,28.1948020,,,,,
,472,9509908863,,112.9501650,28.1940240,,,,,
,473,690110855,,112.9496090,28.1903190,,,,,
,474,690110858,,112.9495400,28.1900630,,,,,
,475,9502823621,,112.9494060,28.1903590,,,,,
,476,9502823623,,112.9491960,28.1889360,,,,,
,477,690110860,,112.9484580,28.1865570,,,,,
,478,9509908865,,112.9483360,28.1859930,,,,,
,479,690110866,,112.9476470,28.1814240,,,,,
,480,9502823559,,112.9476260,28.1812030,,,,,
,481,690110869,,112.9476150,28.1808230,,,,,
,482,690110871,,112.9476190,28.1801100,,,,,
,483,9509908818,,112.9473370,28.1808280,,,,,
,484,9502823555,,112.9476240,28.1797950,,,,,
,485,690110872,,112.9476590,28.1788610,,,,,
,486,690110874,,112.9476470,28.1785290,,,,,
,487,11880731218,,112.9476120,28.1781240,,,,,
,488,690110876,,112.9473340,28.1751910,,,,,
,489,9466547084,,112.9473120,28.1749230,,,,,
,490,690110878,,112.9473100,28.1747820,,,,,
,491,9502818916,,112.9472370,28.1746450,,,,,
,492,9466550619,,112.9472960,28.1745390,,,,,
,493,690110889,,112.9475860,28.1721920,,,,,
,494,11117432843,,112.9478400,28.1700980,,,,,
,495,690110892,,112.9481080,28.1685180,,,,,
,496,9441042992,,112.9481550,28.1681860,,,,,
,497,690110895,,112.9483340,28.1662620,,,,,
,498,9501052893,,112.9483600,28.1659710,,,,,
,499,690110896,,112.9483960,28.1654510,,,,,
,500,11119828137,,112.9484120,28.1650080,,,,,
,501,690110897,,112.9484090,28.1645600,,,,,
,502,9535108176,,112.9484000,28.1642570,,,,,
,503,690110898,,112.9483210,28.1634000,,,,,
,504,690110899,,112.9482700,28.1630070,,,,,
,505,9465654991,,112.9482110,28.1626130,,,,,
,506,690110901,,112.9481360,28.1621850,,,,,
,507,9465654990,,112.9480960,28.1619870,,,,,
,508,690110903,,112.9480550,28.1617990,,,,,
,509,9465654989,,112.9479620,28.1614150,,,,,
,510,690110905,,112.9477160,28.1610380,,,,,
,511,9465654993,,112.9476730,28.1610250,,,,,
,512,690110909,,112.9475850,28.1601820,,,,,
,513,9501052877,,112.9474640,28.1598360,,,,,
,514,690110913,,112.9473340,28.1595060,,,,,
,515,9465654987,,112.9470620,28.1589070,,,,,
,516,690110916,,112.9463340,28.1572640,,,,,
,517,9455726672,,112.9462130,28.1569590,,,,,
,518,690110918,,112.9461370,28.1567270,,,,,
,519,9455726671,,112.9460720,28.1564990,,,,,
,520,690110921,,112.9460150,28.1562610,,,,,
,521,9455726674,,112.9459110,28.1557360,,,,,
,522,690110924,,112.9458640,28.1554980,,,,,
,523,9455726662,,112.9458100,28.1555390,,,,,
,524,9455726668,,112.9458490,28.1553400,,,,,
,525,9455726658,,112.9459150,28.1555280,,,,,
,526,690110926,,112.9458400,28.1551950,,,,,
,527,690110929,,112.9458230,28.1546020,,,,,
,528,9455726683,,112.9458230,28.1545310,,,,,
,529,690110933,,112.9457970,28.1530430,,,,,
,530,9464280649,,112.9457960,28.1529630,,,,,
,531,690110937,,112.9456930,28.1513790,,,,,
,532,9455726649,,112.9455600,28.1502680,,,,,
,533,690110942,,112.9453830,28.1488320,,,,,
,534,9501052884,,112.9453220,28.1482590,,,,,
,535,690110946,,112.9452160,28.1471080,,,,,
,536,9467991870,,112.9452010,28.1468590,,,,,
,537,690110950,,112.9451920,28.1465460,,,,,
,538,9467991902,,112.9451920,28.1464980,,,,,
,539,690110953,,112.9451960,28.1460010,,,,,
