name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,59,8809675588,,116.4005770,39.9107290,,,,,
,60,31194139,signal,116.4050850,39.9171520,,,,,
,61,733859702,,116.4058090,39.9171830,,,,,
,62,8809675612,,116.4049960,39.9171480,,,,,
,63,31194141,,116.3954760,39.9137330,,,,,
,64,9507815685,,116.3955760,39.9137380,,,,,
,65,31194142,signal,116.3967320,39.9137700,,,,,
,66,733788527,,116.3966410,39.9157260,,,,,
,67,733788552,,116.3967630,39.9131700,,,,,
,68,533627836,,116.3973810,39.9137980,,,,,
,69,12587107297,,116.3966120,39.9137660,,,,,
,70,31194143,signal,116.4003860,39.9138910,,,,,
,71,266111655,,116.4009100,39.9139030,,,,,
,72,9327598730,,116.4004740,39.9126720,,,,,
,73,9327607684,,116.4003510,39.9143910,,,,,
,74,733788662,,116.3990680,39.9138380,,,,,
,75,31194144,signal,116.4115740,39.9141610,,,,,
,76,2056636786,,116.4115480,39.9148160,,,,,
,77,12543092603,,116.4114470,39.9141600,,,,,
,78,12544983534,,116.4117100,39.9141500,,,,,
,79,4166633991,,116.4115980,39.9134500,,,,,
,80,31194147,signal,116.4114270,39.9174090,,,,,
,81,384057956,,116.4114520,39.9169720,,,,,
,82,266111538,,116.4114220,39.9176840,,,,,
,83,12543092624,,116.4112710,39.9174010,,,,,
,84,31200894,,116.4113300,39.9211400,,,,,
,85,8958237027,,116.4113290,39.9211800,,,,,
,86,8958237028,,116.4113470,39.9205420,,,,,
,87,31200908,,116.4113490,39.9204730,,,,,
,88,1976153500,,116.4113480,39.9205020,,,,,
,89,1976153494,,116.4113660,39.9198480,,,,,
,90,31200998,,116.4069950,39.9205420,,,,,
,91,733858976,,116.4069640,39.9211900,,,,,
,92,31201008,,116.4134010,39.9212190,,,,,
,93,733859830,,116.4133940,39.9221460,,,,,
,94,32061865,,116.3899820,39.8981210,,,,,
,95,32061866,,116.3900910,39.8979890,,,,,
,96,11775585841,,116.3902270,39.8978750,,,,,
,97,32061867,,116.3912110,39.8974890,,,,,
,98,9298151112,,116.3913880,39.8974500,,,,,
,99,32061954,,116.3924720,39.8976250,,,,,
,100,32061955,,116.3927290,39.8977220,,,,,
,101,1419898259,,116.3929480,39.8978140,,,,,
,102,32061956,signal,116.3936080,39.8980100,,,,,
,103,12409411623,,116.3935450,39.8981160,,,,,
,104,32061957,,116.3934690,39.8984670,,,,,
,105,9298159119,signal,116.3934700,39.8986520,,,,,
,106,32062409,,116.3963470,39.8992040,,,,,
,107,12849849316,,116.3967990,39.8992470,,,,,
,108,32062410,,116.3985450,39.8992920,,,,,
,109,4710639229,,116.4003760,39.8993240,,,,,
,110,32062415,signal,116.4053390,39.8994550,,,,,
,111,10124169593,,116.4053770,39.8994560,,,,,
,112,76457856,,116.3966980,39.9222270,,,,,
,113,7825648504,,116.3966050,39.9221840,,,,,
,114,7825648503,,116.3968040,39.9222920,,,,,
,115,76457857,,116.3965020,39.9221460,,,,,
,116,7825648499,,116.3964060,39.9221170,,,,,
,118,12838104804,,116.3962370,39.9221730,,,,,
,120,76457859,,116.3914580,39.9219190,,,,,
,121,260560256,signal,116.3931830,39.9219940,,,,,
,122,76457860,,116.3858240,39.9217370,,,,,
,123,6148460914,,116.3861410,39.9217460,,,,,
,124,76457861,,116.3854460,39.9216830,,,,,
,125,12838104808,,116.3856360,39.9217210,,,,,
,126,12838104829,,116.3854420,39.9217500,,,,,
,127,76457862,,116.3851900,39.9215560,,,,,
,128,6060004177,,116.3853130,39.9216310,,,,,
,129,76457866,,116.3828200,39.9208670,,,,,
,130,9110082477,,116.3829520,39.9208510,,,,,
,131,76457867,,116.3825400,39.9209340,,,,,
,132,9110082476,,116.3827000,39.9208880,,,,,
,133,76457868,,116.3821250,39.9210390,,,,,
,134,9110082474,,116.3822100,39.9210270,,,,,
,135,76457869,,116.3808120,39.9210150,,,,,
,136,9110082467,,116.3819410,39.9210450,,,,,
,137,76457870,,116.3803360,39.9210520,,,,,
,138,9110082469,,116.3805000,39.9210290,,,,,
,139,76457871,,116.3798890,39.9210850,,,,,
,140,9110082470,,116.3800630,39.9210910,,,,,
,141,124178220,,116.3898500,39.8984590,,,,,
,142,11775585842,,116.3899000,39.8982810,,,,,
,143,318265997,,116.3896040,39.8981750,,,,,
,147,245104009,,116.4121670,39.8996410,,,,,
,148,2052937446,,116.4121890,39.8994510,,,,,
,149,1362315772,,116.4123570,39.8996330,,,,,
,150,245104010,,116.4122020,39.8993160,,,,,
,151,10885563854,,116.4120990,39.8992160,,,,,
,152,10120370894,,116.4122580,39.8979420,,,,,
,153,250041137,,116.4004370,39.9031120,,,,,
,154,4710638978,,116.4004820,39.9021110,,,,,
,155,733967494,,116.4008180,39.9031370,,,,,
,156,260329796,,116.3863290,39.9134120,,,,,
,157,9507815674,,116.3856820,39.9133880,,,,,
,158,260329838,,116.3851800,39.9133670,,,,,
,159,9378905793,,116.3851370,39.9143670,,,,,
,160,9378905792,,116.3851900,39.9130440,,,,,
